segment,lon,lat
94,12.929,-8.959
94,13.236,-8.563
94,12.933,-7.597
94,12.728,-6.927
94,12.227,-6.294
94,12.322,-6.1
94,12.182,-5.79
94,11.915,-5.038
94,11.094,-3.979
94,10.066,-2.969
94,9.405,-2.144
94,8.798,-1.111
94,8.83,-0.779
94,9.048,-0.459
94,9.291,0.269
94,9.493,1.01
94,9.306,1.161
94,9.649,2.284
94,9.795,3.073
94,9.404,3.735
94,8.948,3.904
94,8.745,4.352
94,8.489,4.496
94,8.5,4.772
94,7.462,4.412
94,7.083,4.465
94,6.698,4.241
94,5.898,4.262
94,5.363,4.888
94,5.034,5.612
94,4.326,6.271
94,3.574,6.258
94,2.692,6.259
94,1.865,6.142
94,1.06,5.929
94,-0.508,5.343
94,-1.064,5.001
94,-1.965,4.71
94,-2.856,4.994
94,-3.311,4.984
94,-4.009,5.18
94,-4.65,5.168
94,-5.834,4.994
94,-6.529,4.705
94,-7.519,4.338
94,-7.712,4.365
94,-7.974,4.356
94,-9.005,4.832
94,-9.913,5.594
94,-10.765,6.141
94,-11.439,6.786
94,-11.708,6.86
94,-12.428,7.263
94,-12.949,7.799
94,-13.124,8.164
94,-13.247,8.903
94,-13.685,9.495
94,-14.074,9.886
94,-14.33,10.016
94,-14.58,10.214
94,-14.693,10.656
94,-14.84,10.877
94,-15.13,11.04
94,-15.664,11.458
94,-16.085,11.525
94,-16.315,11.807
94,-16.309,11.959
94,-16.614,12.171
94,-16.677,12.385
94,-16.842,13.151
94,-16.714,13.595
94,-17.126,14.374
94,-17.625,14.73
94,-17.185,14.919
94,-16.701,15.622
94,-16.463,16.135
94,-16.55,16.674
94,-16.271,17.167
94,-16.146,18.108
94,-16.257,19.097
,,
95,-177.55,68.2
95,-180.0,68.964
,,
96,-180.0,-16.067
96,-179.793,-16.021
96,-179.917,-16.502
96,-180.0,-16.555
,,
97,125.947,-8.432
97,126.645,-8.398
97,126.957,-8.273
97,127.336,-8.397
97,126.968,-8.668
97,125.926,-9.106
97,125.089,-9.393
97,124.436,-10.14
97,123.58,-10.36
97,123.46,-10.24
97,123.55,-9.9
97,123.98,-9.29
97,124.969,-8.893
97,125.086,-8.657
97,125.947,-8.432
,,
98,-180,-84.713
98,-179.942,-84.721
98,-179.059,-84.139
98,-177.257,-84.453
98,-176.085,-84.099
98,-175.83,-84.118
98,-174.383,-84.534
98,-173.117,-84.118
98,-172.889,-84.061
98,-169.951,-83.885
98,-169.0,-84.118
98,-168.53,-84.237
98,-167.022,-84.57
98,-164.182,-84.825
98,-161.93,-85.139
98,-158.071,-85.374
98,-155.192,-85.1
98,-150.942,-85.296
98,-148.533,-85.609
98,-145.889,-85.315
98,-143.108,-85.041
98,-142.892,-84.57
98,-146.829,-84.531
98,-150.061,-84.296
98,-150.903,-83.904
98,-153.586,-83.689
98,-153.41,-83.238
98,-153.038,-82.827
98,-152.666,-82.454
98,-152.862,-82.043
98,-154.526,-81.768
98,-155.29,-81.416
98,-156.837,-81.102
98,-154.409,-81.161
98,-152.098,-81.004
98,-150.648,-81.337
98,-148.866,-81.043
98,-147.221,-80.671
98,-146.418,-80.338
98,-146.77,-79.926
98,-148.063,-79.652
98,-149.532,-79.358
98,-151.588,-79.299
98,-153.39,-79.162
98,-155.329,-79.064
98,-155.976,-78.692
98,-157.268,-78.378
98,-158.052,-78.026
98,-158.365,-76.889
98,-157.875,-76.987
98,-156.975,-77.301
98,-155.329,-77.203
98,-153.743,-77.066
98,-152.92,-77.497
98,-151.334,-77.399
98,-150.002,-77.183
98,-148.748,-76.909
98,-147.612,-76.576
98,-146.104,-76.478
98,-146.144,-76.105
98,-146.496,-75.733
98,-146.202,-75.38
98,-144.91,-75.204
98,-144.322,-75.537
98,-142.794,-75.341
98,-141.639,-75.086
98,-140.209,-75.067
98,-138.858,-74.969
98,-137.506,-74.734
98,-136.429,-74.518
98,-135.215,-74.303
98,-134.431,-74.361
98,-133.746,-74.44
98,-132.257,-74.303
98,-130.925,-74.479
98,-129.554,-74.459
98,-128.242,-74.322
98,-126.891,-74.42
98,-125.402,-74.518
98,-124.011,-74.479
98,-122.562,-74.499
98,-121.074,-74.518
98,-119.703,-74.479
98,-118.684,-74.185
98,-117.47,-74.028
98,-116.216,-74.244
98,-115.022,-74.068
98,-113.944,-73.715
98,-113.298,-74.028
98,-112.945,-74.381
98,-112.299,-74.714
98,-111.261,-74.42
98,-110.066,-74.793
98,-108.715,-74.91
98,-107.559,-75.184
98,-106.149,-75.126
98,-104.876,-74.949
98,-103.368,-74.988
98,-102.017,-75.126
98,-100.646,-75.302
98,-100.117,-74.871
98,-100.763,-74.538
98,-101.253,-74.185
98,-102.545,-74.107
98,-103.113,-73.734
98,-103.329,-73.362
98,-103.681,-72.618
98,-102.917,-72.755
98,-101.605,-72.813
98,-100.313,-72.755
98,-99.137,-72.911
98,-98.119,-73.205
98,-97.688,-73.558
98,-96.337,-73.617
98,-95.044,-73.48
98,-93.673,-73.284
98,-92.439,-73.166
98,-91.421,-73.401
98,-90.089,-73.323
98,-89.227,-72.559
98,-88.424,-73.009
98,-87.268,-73.186
98,-86.015,-73.088
98,-85.192,-73.48
98,-83.88,-73.519
98,-82.666,-73.636
98,-81.471,-73.852
98,-80.687,-73.48
98,-80.296,-73.127
98,-79.297,-73.519
98,-77.926,-73.421
98,-76.907,-73.636
98,-76.222,-73.97
98,-74.89,-73.872
98,-73.852,-73.656
98,-72.834,-73.401
98,-71.619,-73.264
98,-70.209,-73.147
98,-68.936,-73.009
98,-67.957,-72.794
98,-67.369,-72.48
98,-67.134,-72.049
98,-67.252,-71.638
98,-67.565,-71.246
98,-67.917,-70.854
98,-68.231,-70.462
98,-68.485,-70.109
98,-68.544,-69.717
98,-68.446,-69.326
98,-67.976,-68.953
98,-67.585,-68.542
98,-67.428,-68.15
98,-67.624,-67.719
98,-67.741,-67.327
98,-67.252,-66.876
98,-66.703,-66.582
98,-66.057,-66.21
98,-65.371,-65.896
98,-64.568,-65.603
98,-64.177,-65.171
98,-63.628,-64.897
98,-63.001,-64.642
98,-62.042,-64.584
98,-61.415,-64.27
98,-60.71,-64.074
98,-59.887,-63.957
98,-59.163,-63.702
98,-58.595,-63.388
98,-57.811,-63.271
98,-57.224,-63.525
98,-57.596,-63.859
98,-58.614,-64.152
98,-59.045,-64.368
98,-59.789,-64.211
98,-60.612,-64.309
98,-61.297,-64.544
98,-62.022,-64.799
98,-62.512,-65.093
98,-62.649,-65.485
98,-62.59,-65.857
98,-62.12,-66.19
98,-62.806,-66.426
98,-63.746,-66.504
98,-64.294,-66.837
98,-64.882,-67.15
98,-65.508,-67.582
98,-65.665,-67.954
98,-65.313,-68.365
98,-64.784,-68.679
98,-63.961,-68.914
98,-63.197,-69.228
98,-62.786,-69.619
98,-62.571,-69.992
98,-62.277,-70.384
98,-61.807,-70.717
98,-61.513,-71.089
98,-61.376,-72.01
98,-61.082,-72.382
98,-61.004,-72.774
98,-60.69,-73.166
98,-60.827,-73.695
98,-61.376,-74.107
98,-61.963,-74.44
98,-63.295,-74.577
98,-63.746,-74.93
98,-64.353,-75.263
98,-65.861,-75.635
98,-67.193,-75.792
98,-68.446,-76.007
98,-69.798,-76.223
98,-70.601,-76.634
98,-72.207,-76.674
98,-73.97,-76.634
98,-75.556,-76.713
98,-77.24,-76.713
98,-76.927,-77.105
98,-75.399,-77.281
98,-74.283,-77.555
98,-73.656,-77.908
98,-74.773,-78.222
98,-76.496,-78.124
98,-77.926,-78.378
98,-77.985,-78.79
98,-78.024,-79.182
98,-76.849,-79.515
98,-76.633,-79.887
98,-75.36,-80.26
98,-73.245,-80.416
98,-71.443,-80.691
98,-70.013,-81.004
98,-68.192,-81.318
98,-65.704,-81.474
98,-63.256,-81.749
98,-61.552,-82.043
98,-59.691,-82.376
98,-58.712,-82.846
98,-58.222,-83.218
98,-57.008,-82.866
98,-55.363,-82.572
98,-53.62,-82.258
98,-51.544,-82.004
98,-49.761,-81.729
98,-47.274,-81.71
98,-44.826,-81.847
98,-42.808,-82.082
98,-42.162,-81.651
98,-40.771,-81.357
98,-38.245,-81.337
98,-36.267,-81.122
98,-34.386,-80.906
98,-32.31,-80.769
98,-30.097,-80.593
98,-28.55,-80.338
98,-29.255,-79.985
98,-29.686,-79.633
98,-29.686,-79.26
98,-31.625,-79.299
98,-33.681,-79.456
98,-35.64,-79.456
98,-35.914,-79.084
98,-35.777,-78.339
98,-35.327,-78.124
98,-33.897,-77.889
98,-32.212,-77.653
98,-30.998,-77.36
98,-29.784,-77.066
98,-28.883,-76.674
98,-27.512,-76.497
98,-26.16,-76.36
98,-25.475,-76.282
98,-23.928,-76.243
98,-22.459,-76.105
98,-21.225,-75.909
98,-20.01,-75.674
98,-18.914,-75.439
98,-17.523,-75.126
98,-16.642,-74.793
98,-15.701,-74.499
98,-15.408,-74.107
98,-16.465,-73.872
98,-16.113,-73.46
98,-15.447,-73.147
98,-14.409,-72.951
98,-13.312,-72.715
98,-12.294,-72.402
98,-11.51,-72.01
98,-11.02,-71.54
98,-10.296,-71.265
98,-9.101,-71.324
98,-8.611,-71.657
98,-7.417,-71.697
98,-7.377,-71.324
98,-6.868,-70.932
98,-5.791,-71.03
98,-5.536,-71.403
98,-4.342,-71.461
98,-3.049,-71.285
98,-1.795,-71.167
98,-0.659,-71.226
98,-0.229,-71.638
98,0.868,-71.305
98,1.887,-71.128
98,3.023,-70.991
98,4.139,-70.854
98,5.158,-70.619
98,6.274,-70.462
98,7.136,-70.247
98,7.743,-69.894
98,8.487,-70.149
98,9.525,-70.011
98,10.25,-70.482
98,10.818,-70.834
98,11.954,-70.638
98,12.404,-70.247
98,13.423,-69.972
98,14.735,-70.031
98,15.127,-70.403
98,15.949,-70.031
98,17.027,-69.913
98,18.202,-69.874
98,19.259,-69.894
98,20.376,-70.011
98,21.453,-70.07
98,21.923,-70.403
98,22.569,-70.697
98,23.666,-70.521
98,24.841,-70.482
98,25.977,-70.482
98,27.094,-70.462
98,28.093,-70.325
98,29.15,-70.207
98,30.032,-69.933
98,30.972,-69.757
98,31.99,-69.659
98,32.754,-69.384
98,33.302,-68.836
98,33.87,-68.503
98,34.908,-68.659
98,35.3,-69.012
98,36.162,-69.247
98,37.2,-69.169
98,37.905,-69.521
98,38.649,-69.776
98,39.668,-69.541
98,40.02,-69.11
98,40.921,-68.934
98,41.959,-68.601
98,42.939,-68.463
98,44.114,-68.267
98,44.897,-68.052
98,45.72,-67.817
98,46.503,-67.601
98,47.443,-67.719
98,48.344,-67.366
98,48.991,-67.092
98,49.931,-67.111
98,50.753,-66.876
98,50.949,-66.523
98,51.792,-66.249
98,52.614,-66.053
98,53.613,-65.896
98,54.534,-65.818
98,55.415,-65.877
98,56.355,-65.975
98,57.158,-66.249
98,57.256,-66.68
98,58.137,-67.013
98,58.745,-67.288
98,59.939,-67.405
98,60.605,-67.68
98,61.428,-67.954
98,62.387,-68.013
98,63.19,-67.817
98,64.052,-67.405
98,64.992,-67.621
98,65.972,-67.738
98,66.912,-67.856
98,67.891,-67.934
98,68.89,-67.934
98,69.713,-68.973
98,69.673,-69.228
98,69.556,-69.678
98,68.596,-69.933
98,67.813,-70.305
98,67.95,-70.697
98,69.066,-70.678
98,68.929,-71.069
98,68.42,-71.442
98,67.95,-71.853
98,68.714,-72.167
98,69.869,-72.265
98,71.025,-72.088
98,71.573,-71.697
98,71.906,-71.324
98,72.455,-71.011
98,73.081,-70.717
98,73.336,-70.364
98,73.865,-69.874
98,74.492,-69.776
98,75.628,-69.737
98,76.626,-69.619
98,77.645,-69.463
98,78.135,-69.071
98,78.428,-68.698
98,79.114,-68.326
98,80.093,-68.072
98,80.935,-67.876
98,81.484,-67.542
98,82.052,-67.366
98,82.776,-67.209
98,83.775,-67.307
98,84.676,-67.209
98,85.656,-67.092
98,86.752,-67.15
98,87.477,-66.876
98,87.986,-66.21
98,88.358,-66.484
98,88.828,-66.955
98,89.671,-67.15
98,90.63,-67.229
98,91.59,-67.111
98,92.609,-67.19
98,93.549,-67.209
98,94.175,-67.111
98,95.018,-67.17
98,95.781,-67.386
98,96.682,-67.249
98,97.76,-67.249
98,98.68,-67.111
98,99.718,-67.249
98,100.384,-66.915
98,100.893,-66.582
98,101.579,-66.308
98,102.832,-65.563
98,103.479,-65.7
98,104.243,-65.975
98,104.908,-66.328
98,106.182,-66.935
98,107.161,-66.955
98,108.081,-66.955
98,109.159,-66.837
98,110.236,-66.7
98,111.058,-66.426
98,111.744,-66.132
98,112.86,-66.092
98,113.605,-65.877
98,114.388,-66.073
98,114.897,-66.386
98,115.602,-66.7
98,116.699,-66.661
98,117.385,-66.915
98,118.579,-67.17
98,119.833,-67.268
98,120.871,-67.19
98,121.654,-66.876
98,122.32,-66.563
98,123.221,-66.484
98,124.122,-66.621
98,125.16,-66.719
98,126.1,-66.563
98,127.001,-66.563
98,127.883,-66.661
98,128.803,-66.759
98,129.704,-66.582
98,130.781,-66.426
98,131.8,-66.386
98,132.936,-66.386
98,133.856,-66.288
98,134.757,-66.21
98,135.032,-65.72
98,135.071,-65.309
98,135.697,-65.583
98,135.874,-66.034
98,136.207,-66.445
98,136.618,-66.778
98,137.46,-66.955
98,138.596,-66.896
98,139.908,-66.876
98,140.809,-66.817
98,142.122,-66.817
98,143.062,-66.798
98,144.374,-66.837
98,145.49,-66.915
98,146.196,-67.229
98,146.0,-67.601
98,146.646,-67.895
98,147.723,-68.13
98,148.84,-68.385
98,150.132,-68.561
98,151.484,-68.718
98,152.502,-68.875
98,153.638,-68.895
98,154.285,-68.561
98,155.166,-68.836
98,155.93,-69.149
98,156.811,-69.384
98,158.026,-69.482
98,159.181,-69.6
98,159.671,-69.992
98,160.807,-70.227
98,161.57,-70.58
98,162.687,-70.736
98,163.842,-70.717
98,164.92,-70.776
98,166.114,-70.756
98,167.309,-70.834
98,168.426,-70.971
98,169.464,-71.207
98,170.502,-71.403
98,171.207,-71.697
98,171.089,-72.088
98,170.56,-72.441
98,170.11,-72.892
98,169.757,-73.245
98,169.287,-73.656
98,167.975,-73.813
98,167.387,-74.165
98,166.095,-74.381
98,165.644,-74.773
98,164.959,-75.145
98,164.234,-75.459
98,163.823,-75.87
98,163.568,-76.243
98,163.47,-76.693
98,163.49,-77.066
98,164.058,-77.457
98,164.273,-77.83
98,164.743,-78.183
98,166.604,-78.32
98,166.996,-78.751
98,165.194,-78.907
98,163.666,-79.123
98,161.766,-79.162
98,160.924,-79.73
98,160.748,-80.201
98,160.317,-80.573
98,159.788,-80.945
98,161.12,-81.279
98,161.629,-81.69
98,162.491,-82.062
98,163.705,-82.395
98,165.096,-82.709
98,166.604,-83.022
98,168.896,-83.336
98,169.405,-83.826
98,172.284,-84.041
98,172.477,-84.118
98,173.224,-84.414
98,175.986,-84.159
98,178.277,-84.473
98,180,-84.713
,,
99,-180,68.964
99,-177.55,68.2
99,-174.928,67.206
99,-175.014,66.584
99,-174.34,66.336
99,-174.572,67.062
99,-171.857,66.913
99,-169.9,65.977
99,-170.891,65.541
99,-172.53,65.438
99,-172.555,64.461
99,-172.955,64.253
99,-173.892,64.283
99,-174.654,64.631
99,-175.984,64.923
99,-176.207,65.357
99,-177.223,65.52
99,-178.36,65.391
99,-178.903,65.74
99,-178.686,66.112
99,-179.884,65.875
99,-179.433,65.404
99,-180,64.98
,,
100,-180,71.516
100,-179.872,71.558
100,-179.024,71.556
100,-177.578,71.269
100,-177.664,71.133
100,-178.694,70.893
100,-180,70.832
,,
101,180,70.832
101,178.903,70.781
101,178.725,71.099
101,180,71.516
,,
102,180,-16.555
102,179.364,-16.801
102,178.725,-17.012
102,178.597,-16.639
102,179.097,-16.434
102,179.414,-16.379
102,180,-16.067
,,
103,-61.2,-51.85
103,-60,-51.25
103,-59.15,-51.5
103,-58.55,-51.1
103,-57.75,-51.55
103,-58.05,-51.9
103,-59.4,-52.2
103,-59.85,-51.85
103,-60.7,-52.3
103,-61.2,-51.85
,,
104,68.935,-48.625
104,69.58,-48.94
104,70.525,-49.065
104,70.56,-49.255
104,70.28,-49.71
104,68.745,-49.775
104,68.72,-49.242
104,68.868,-48.83
104,68.935,-48.625
,,
105,178.126,-17.505
105,178.374,-17.34
105,178.718,-17.628
105,178.553,-18.151
105,177.933,-18.288
105,177.381,-18.164
105,177.285,-17.725
105,177.671,-17.381
105,178.126,-17.505
,,
106,-61.68,10.76
106,-61.105,10.89
106,-60.895,10.855
106,-60.935,10.11
106,-61.77,10
106,-61.95,10.09
106,-61.66,10.365
106,-61.68,10.76
,,
107,-155.402,20.08
107,-155.225,19.993
107,-155.062,19.859
107,-154.807,19.509
107,-154.831,19.453
107,-155.222,19.24
107,-155.542,19.083
107,-155.688,18.916
107,-155.937,19.059
107,-155.908,19.339
107,-156.073,19.703
107,-156.024,19.814
107,-155.85,19.977
107,-155.919,20.174
107,-155.861,20.267
107,-155.785,20.249
107,-155.402,20.08
,,
108,-155.996,20.764
108,-156.079,20.644
108,-156.414,20.572
108,-156.587,20.783
108,-156.702,20.864
108,-156.711,20.927
108,-156.613,21.012
108,-156.257,20.917
108,-155.996,20.764
,,
109,-156.758,21.177
109,-156.789,21.069
109,-157.325,21.098
109,-157.25,21.22
109,-156.758,21.177
,,
110,-158.025,21.717
110,-157.942,21.653
110,-157.653,21.322
110,-157.707,21.264
110,-157.779,21.277
110,-158.127,21.312
110,-158.254,21.539
110,-158.293,21.579
110,-158.025,21.717
,,
111,-159.366,22.215
111,-159.345,21.982
111,-159.464,21.883
111,-159.801,22.065
111,-159.749,22.138
111,-159.596,22.236
111,-159.366,22.215
,,
112,-78.191,25.21
112,-77.89,25.17
112,-77.54,24.34
112,-77.535,23.76
112,-77.78,23.71
112,-78.034,24.286
112,-78.408,24.576
112,-78.191,25.21
,,
113,-78.98,26.79
113,-78.51,26.87
113,-77.85,26.84
113,-77.82,26.58
113,-78.91,26.42
113,-78.98,26.79
,,
114,-77.79,27.04
114,-77,26.59
114,-77.173,25.879
114,-77.356,26.007
114,-77.34,26.53
114,-77.788,26.925
114,-77.79,27.04
,,
115,-64.015,47.036
115,-63.664,46.55
115,-62.939,46.416
115,-62.012,46.443
115,-62.504,46.033
115,-62.874,45.968
115,-64.143,46.393
115,-64.393,46.727
115,-64.015,47.036
,,
116,46.682,44.609
116,47.676,45.641
116,48.645,45.806
116,49.101,46.399
116,50.034,46.609
116,51.192,47.049
116,52.042,46.805
116,53.043,46.853
116,53.221,46.235
116,53.041,45.259
116,52.167,45.408
116,51.317,45.246
116,51.279,44.515
116,50.306,44.61
116,50.339,44.284
116,50.891,44.031
116,51.342,43.133
116,52.501,42.792
116,52.692,42.444
116,52.446,42.027
116,52.502,41.783
116,52.815,41.135
116,52.917,41.868
116,53.722,42.123
116,54.008,41.551
116,54.737,40.951
116,53.858,40.631
116,52.915,40.877
116,52.694,40.034
116,53.358,39.975
116,53.101,39.291
116,53.881,38.952
116,53.736,37.906
116,53.922,37.199
116,53.826,36.965
116,52.264,36.7
116,50.842,36.873
116,50.148,37.375
116,49.2,37.583
116,48.883,38.32
116,48.857,38.815
116,49.223,39.049
116,49.395,39.399
116,49.569,40.176
116,50.393,40.257
116,50.085,40.526
116,49.619,40.573
116,49.11,41.282
116,48.584,41.809
116,47.493,42.987
116,47.591,43.66
116,46.682,44.609
,,
117,-64.519,49.873
117,-64.173,49.957
117,-62.858,49.706
117,-61.836,49.289
117,-61.806,49.105
117,-62.293,49.087
117,-63.589,49.401
117,-64.519,49.873
,,
118,-80.315,62.086
118,-79.929,62.386
118,-79.52,62.364
118,-79.266,62.159
118,-79.658,61.633
118,-80.1,61.718
118,-80.362,62.016
118,-80.315,62.086
,,
119,-83.994,62.453
119,-83.25,62.914
119,-81.877,62.905
119,-81.898,62.711
119,-83.069,62.159
119,-83.775,62.182
119,-83.994,62.453
,,
120,-75.216,67.444
120,-75.866,67.149
120,-76.987,67.099
120,-77.236,67.588
120,-76.812,68.149
120,-75.895,68.287
120,-75.115,68.01
120,-75.103,67.582
120,-75.216,67.444
,,
121,-96.557,69.68
121,-95.648,69.108
121,-96.27,68.757
121,-97.617,69.06
121,-98.432,68.951
121,-99.797,69.4
121,-98.917,69.71
121,-98.218,70.144
121,-97.157,69.86
121,-96.557,69.68
,,
122,-106.523,73.076
122,-105.402,72.673
122,-104.775,71.698
122,-104.465,70.993
122,-102.785,70.498
122,-100.981,70.024
122,-101.089,69.584
122,-102.731,69.504
122,-102.093,69.12
122,-102.43,68.753
122,-104.24,68.91
122,-105.96,69.18
122,-107.123,69.119
122,-109,68.78
122,-111.534,68.63
122,-113.313,68.536
122,-113.855,69.007
122,-115.22,69.28
122,-116.108,69.168
122,-117.34,69.96
122,-116.675,70.067
122,-115.131,70.237
122,-113.721,70.192
122,-112.416,70.366
122,-114.35,70.6
122,-116.487,70.52
122,-117.905,70.541
122,-118.432,70.909
122,-116.113,71.309
122,-117.656,71.295
122,-119.402,71.559
122,-118.563,72.308
122,-117.866,72.706
122,-115.189,73.315
122,-114.167,73.121
122,-114.666,72.653
122,-112.441,72.955
122,-111.05,72.45
122,-109.92,72.961
122,-109.007,72.633
122,-108.188,71.651
122,-107.686,72.065
122,-108.396,73.09
122,-107.516,73.236
122,-106.523,73.076
,,
123,-79.776,72.803
123,-80.876,73.333
123,-80.834,73.693
123,-80.353,73.76
123,-78.064,73.652
123,-76.34,73.103
123,-76.251,72.826
123,-77.314,72.856
123,-78.392,72.877
123,-79.486,72.742
123,-79.776,72.803
,,
124,139.863,73.37
124,140.812,73.765
124,142.062,73.858
124,143.483,73.475
124,143.604,73.212
124,142.088,73.205
124,140.038,73.317
124,139.863,73.37
,,
125,148.222,75.346
125,150.732,75.084
125,149.576,74.689
125,147.977,74.778
125,146.119,75.173
125,146.358,75.497
125,148.222,75.346
,,
126,138.831,76.137
126,141.472,76.093
126,145.086,75.563
126,144.3,74.82
126,140.614,74.848
126,138.955,74.611
126,136.974,75.262
126,137.512,75.949
126,138.831,76.137
,,
127,-98.577,76.589
127,-98.5,76.72
127,-97.736,76.257
127,-97.704,75.743
127,-98.16,75
127,-99.809,74.897
127,-100.884,75.057
127,-100.863,75.641
127,-102.502,75.564
127,-102.566,76.337
127,-101.49,76.305
127,-99.983,76.646
127,-98.577,76.589
,,
128,102.838,79.281
128,105.372,78.713
128,105.075,78.307
128,99.438,77.921
128,101.265,79.234
128,102.086,79.346
128,102.838,79.281
,,
129,93.778,81.025
129,95.941,81.25
129,97.884,80.747
129,100.187,79.78
129,99.94,78.881
129,97.758,78.756
129,94.973,79.045
129,93.313,79.427
129,92.545,80.144
129,91.181,80.341
129,93.778,81.025
,,
130,-96.016,80.602
130,-95.323,80.907
130,-94.298,80.977
130,-94.735,81.206
130,-92.41,81.257
130,-91.133,80.723
130,-87.81,80.32
130,-87.02,79.66
130,-85.814,79.337
130,-87.188,79.039
130,-89.035,78.287
130,-90.804,78.215
130,-92.877,78.343
130,-93.951,78.751
130,-93.936,79.114
130,-93.145,79.38
130,-94.974,79.372
130,-96.076,79.705
130,-96.71,80.158
130,-96.016,80.602
,,
131,-91.587,81.894
131,-90.1,82.085
131,-88.932,82.118
131,-86.97,82.28
131,-85.5,82.652
131,-84.26,82.6
131,-83.18,82.32
131,-82.42,82.86
131,-81.1,83.02
131,-79.307,83.131
131,-76.25,83.172
131,-75.719,83.064
131,-72.832,83.233
131,-70.666,83.17
131,-68.5,83.106
131,-65.827,83.028
131,-63.68,82.9
131,-61.85,82.629
131,-61.894,82.362
131,-64.334,81.928
131,-66.753,81.725
131,-67.658,81.501
131,-65.48,81.507
131,-67.84,80.9
131,-69.47,80.617
131,-71.18,79.8
131,-73.243,79.634
131,-73.88,79.43
131,-76.908,79.323
131,-75.529,79.198
131,-76.22,79.019
131,-75.393,78.526
131,-76.344,78.183
131,-77.889,77.9
131,-78.363,77.509
131,-79.76,77.21
131,-79.62,76.983
131,-77.911,77.022
131,-77.889,76.778
131,-80.561,76.178
131,-83.174,76.454
131,-86.112,76.299
131,-87.6,76.42
131,-89.491,76.472
131,-89.616,76.952
131,-87.767,77.178
131,-88.26,77.9
131,-87.65,77.97
131,-84.976,77.539
131,-86.34,78.18
131,-87.962,78.372
131,-87.152,78.759
131,-85.379,78.997
131,-85.095,79.345
131,-86.507,79.736
131,-86.932,80.251
131,-84.198,80.208
131,-83.409,80.1
131,-81.848,80.464
131,-84.1,80.58
131,-87.599,80.516
131,-89.367,80.856
131,-90.2,81.26
131,-91.368,81.553
131,-91.587,81.894
,,
132,-46.764,82.628
132,-43.406,83.225
132,-39.898,83.18
132,-38.622,83.549
132,-35.088,83.645
132,-27.1,83.52
132,-20.845,82.727
132,-22.692,82.342
132,-26.518,82.298
132,-31.9,82.2
132,-31.396,82.022
132,-27.857,82.132
132,-24.844,81.787
132,-22.903,82.093
132,-22.072,81.734
132,-23.17,81.153
132,-20.624,81.525
132,-15.768,81.912
132,-12.77,81.719
132,-12.209,81.292
132,-16.285,80.58
132,-16.85,80.35
132,-20.046,80.177
132,-17.73,80.129
132,-18.9,79.4
132,-19.705,78.751
132,-19.674,77.639
132,-18.473,76.986
132,-20.035,76.944
132,-21.679,76.628
132,-19.834,76.098
132,-19.599,75.248
132,-20.668,75.156
132,-19.373,74.296
132,-21.594,74.224
132,-20.435,73.817
132,-20.762,73.464
132,-22.172,73.31
132,-23.566,73.307
132,-22.313,72.629
132,-22.3,72.184
132,-24.278,72.598
132,-24.793,72.33
132,-23.443,72.08
132,-22.133,71.469
132,-21.754,70.664
132,-23.536,70.471
132,-24.307,70.856
132,-25.543,71.431
132,-25.201,70.752
132,-26.363,70.226
132,-23.727,70.184
132,-22.349,70.129
132,-25.029,69.259
132,-27.747,68.47
132,-30.674,68.125
132,-31.777,68.121
132,-32.811,67.735
132,-34.202,66.68
132,-36.353,65.979
132,-37.044,65.938
132,-38.375,65.692
132,-39.812,65.458
132,-40.669,64.84
132,-40.683,64.139
132,-41.189,63.482
132,-42.819,62.682
132,-42.417,61.901
132,-42.866,61.074
132,-43.378,60.098
132,-44.788,60.037
132,-46.264,60.853
132,-48.263,60.858
132,-49.233,61.407
132,-49.9,62.383
132,-51.633,63.627
132,-52.14,64.278
132,-52.277,65.177
132,-53.662,66.1
132,-53.302,66.837
132,-53.969,67.189
132,-52.98,68.358
132,-51.475,68.73
132,-51.08,69.148
132,-50.871,69.929
132,-52.014,69.575
132,-52.558,69.426
132,-53.456,69.284
132,-54.683,69.61
132,-54.75,70.289
132,-54.359,70.821
132,-53.431,70.836
132,-51.39,70.57
132,-53.109,71.205
132,-54.004,71.547
132,-55,71.407
132,-55.835,71.654
132,-54.718,72.586
132,-55.326,72.959
132,-56.12,73.65
132,-57.324,74.71
132,-58.597,75.099
132,-58.585,75.517
132,-61.269,76.102
132,-63.392,76.175
132,-66.064,76.135
132,-68.504,76.061
132,-69.665,76.38
132,-71.403,77.009
132,-68.777,77.323
132,-66.764,77.376
132,-71.043,77.636
132,-73.297,78.044
132,-73.159,78.433
132,-69.373,78.914
132,-65.711,79.394
132,-65.324,79.758
132,-68.023,80.117
132,-67.151,80.516
132,-63.689,81.214
132,-62.234,81.321
132,-62.651,81.77
132,-60.282,82.034
132,-57.207,82.191
132,-54.134,82.2
132,-53.043,81.888
132,-50.391,82.439
132,-48.004,82.065
132,-46.6,81.986
132,-44.523,81.661
132,-46.901,82.2
132,-46.764,82.628
,,
133,-106.6,73.6
133,-105.26,73.64
133,-104.5,73.42
133,-105.38,72.76
133,-106.94,73.46
133,-106.6,73.6
